logFC	logCPM	F	PValue	FDR
Zm00001eb383460	3.43301527237606	2.94496107517042	325.878061928641	1.46583164958531e-08	1.63219388596465e-06
Zm00001eb214780	-5.69976595498177	6.3981599224198	325.832037470702	1.46677129732821e-08	1.63219388596465e-06
Zm00001eb055950	3.38566442645438	5.24748443213876	325.103061235048	1.48175231263903e-08	1.63394423428076e-06
Zm00001eb423190	3.03016271120691	2.65606246476674	324.899928354352	1.48595991939926e-08	1.63394423428076e-06
Zm00001eb158520	3.28627856861809	4.21364124331867	324.868009468299	1.48662239229065e-08	1.63394423428076e-06
Zm00001eb203800	2.92125097745725	4.03932004801097	324.415998146663	1.496042465145e-08	1.63758640123505e-06
Zm00001eb100460	2.79655040581475	4.23427768393117	324.047865469437	1.5037680994146e-08	1.63935174350003e-06
Zm00001eb149900	2.51466989135609	6.71009365390777	323.165696674548	1.52247942612922e-08	1.64279939602911e-06
Zm00001eb254120	2.53580402623893	4.29747973972148	322.748269789454	1.53143183821551e-08	1.64279939602911e-06
Zm00001eb042150	2.8562272863099	5.85579020531169	322.748053334379	1.53143649701756e-08	1.64279939602911e-06
Zm00001eb312870	3.78091781146314	5.29791212293884	322.732452628254	1.53177231920545e-08	1.64279939602911e-06
Zm00001eb186310	-3.86830261057677	2.11022777902559	322.464268680449	1.53755928258374e-08	1.64279939602911e-06
Zm00001eb290140	4.71564153860543	3.68485731696002	322.09338911327	1.54560607518088e-08	1.6448437985794e-06
