logFC	logCPM	F	PValue	FDR
Zm00001eb065660	4.44732935173619	4.30756763102114	959.701165009932	3.01052214165628e-11	7.84979366272179e-09
Zm00001eb046740	3.93987616450979	7.9614516216461	959.235457083662	3.01775106607318e-11	7.84979366272179e-09
Zm00001eb160050	5.08486349468523	7.67936836051635	957.718217511653	3.0414472991623e-11	7.84979366272179e-09
Zm00001eb317020	5.71286235052513	3.75465444117887	956.546620632416	3.05989823943114e-11	7.84979366272179e-09
Zm00001eb168560	5.50856301403467	3.70561309538598	952.286487444801	3.12813164014884e-11	7.9498395972493e-09
Zm00001eb062170	2.40695826934939	6.67341267276717	949.353838670965	3.17616589273944e-11	7.9971739927096e-09
Zm00001eb214420	6.88656648876152	3.2765228005706	944.644431041683	3.25516840174215e-11	8.12089856408938e-09
Zm00001eb275400	5.03824400667284	4.30264590600379	937.991756566706	3.37082964820916e-11	8.28017835881678e-09
Zm00001eb265760	3.05765436345113	9.46108978788039	937.480919668396	3.3799132049743e-11	8.28017835881678e-09
Zm00001eb281240	2.94687126217051	5.52337706538933	933.83726136574	3.44556308239611e-11	8.33004476387347e-09
Zm00001eb327450	2.55644350447786	7.569260594193	931.939887607346	3.48035499531602e-11	8.33004476387347e-09
Zm00001eb415760	-2.5660541604228	8.36613534146798	931.300866611085	3.49216748090161e-11	8.33004476387347e-09
Zm00001eb362240	6.39329154519414	2.88535246819857	922.353383865092	3.66272870954539e-11	8.66092015640588e-09
Zm00001eb017760	4.78774112635312	4.44393419535629	916.511808855515	3.77948976916768e-11	8.83025794373544e-09
Zm00001eb119410	3.68057431076454	8.20980688921494	915.542826001671	3.79928724089673e-11	8.83025794373544e-09
Zm00001eb003240	-3.7557008022679	4.80953629120458	912.974475845047	3.85236705602307e-11	8.87774723342673e-09
Zm00001eb185830	4.80435452651985	2.84205568857616	911.406872969231	3.88520215482892e-11	8.87817665514815e-09
Zm00001eb347180	3.97528574546957	3.46629487894307	907.512504668027	3.96823902397728e-11	8.96225288231739e-09
Zm00001eb150500	3.07068662038325	5.36485999389682	905.365915184288	4.01491988874902e-11	8.96225288231739e-09
Zm00001eb008360	-2.56216307657711	6.26477369044401	905.094511948875	4.02086879580304e-11	8.96225288231739e-09
Zm00001eb206800	2.18713190843001	6.71454341530511	899.203171448494	4.15264795307395e-11	9.18072811284065e-09
Zm00001eb015320	3.42338522510585	4.95344971296126	895.122460709688	4.24697156473792e-11	9.25781646614986e-09
Zm00001eb312330	3.91285120830782	4.44359202868823	894.447499468862	4.26281979378012e-11	9.25781646614986e-09
Zm00001eb315020	2.25577250229194	6.99592470531361	893.31161045688	4.2896512879597e-11	9.25781646614986e-09
Zm00001eb397190	3.89466998561207	7.58082190741441	881.097279792603	4.59137780882034e-11	9.78258844195814e-09
Zm00001eb276190	2.23571624710015	7.27934738019673	880.578171267521	4.60475607903005e-11	9.78258844195814e-09
Zm00001eb033460	2.87781817008903	4.78721201258793	870.128436535965	4.88428609936595e-11	1.02434305265137e-08
Zm00001eb074880	4.17699013444909	4.29347164150406	868.668719900599	4.92493566495326e-11	1.02434305265137e-08
Zm00001eb422820	2.8998470325871	7.32799402456499	867.788329746554	4.94964875846993e-11	1.02434305265137e-08
Zm00001eb434140	3.38477564121439	6.9220344792839	864.33368696864	5.04807228655795e-11	1.02434305265137e-08
Zm00001eb268840	3.15945961122151	6.50906802443043	862.340825228454	5.10591802261262e-11	1.02434305265137e-08
Zm00001eb081810	-2.35103952163672	8.17272603609266	861.749077775774	5.12324735786514e-11	1.02434305265137e-08
Zm00001eb303630	4.8936824529116	6.3074259078472	861.069794961546	5.14322729308746e-11	1.02434305265137e-08
Zm00001eb303620	4.89359480238443	6.3073394035496	860.966958233318	5.14626020470453e-11	1.02434305265137e-08
Zm00001eb087400	3.78837686416931	5.34540068757534	860.478241649156	5.16070305642032e-11	1.02434305265137e-08
Zm00001eb173440	2.91281545283936	5.75193069214462	857.474078380899	5.25056066970591e-11	1.02799127796563e-08
Zm00001eb404120	2.56023099189359	6.49840387996024	857.337507478528	5.25469009073008e-11	1.02799127796563e-08
Zm00001eb361140	2.17044834449918	6.95815095396178	850.040635616775	5.48110258183577e-11	1.06462587505614e-08
Zm00001eb322790	3.51503377002457	3.89641809855443	848.481258523655	5.53099612702609e-11	1.0666977140583e-08
Zm00001eb322580	2.40180635194968	7.50270322053585	843.56867869893	5.69178195002386e-11	1.08062160716103e-08
Zm00001eb388050	3.78191954289032	6.27355722632186	842.826615896807	5.71655427961595e-11	1.08062160716103e-08
Zm00001eb145580	2.40955411114275	8.09601269577207	841.519599772018	5.76050199550561e-11	1.08062160716103e-08
Zm00001eb060020	2.7058049311512	4.98578949107223	841.470833713124	5.76214956195892e-11	1.08062160716103e-08
Zm00001eb266190	2.93690315890963	4.6794478661995	838.276680341268	5.8713071190308e-11	1.09076266854976e-08
Zm00001eb319590	5.04563485530811	9.45704196977653	837.551103429963	5.89644806666474e-11	1.09076266854976e-08
Zm00001eb055860	2.7221020301827	4.85730692718592	833.960087770953	6.02279466682664e-11	1.10660713091227e-08
Zm00001eb004180	3.36556782624142	4.44635692028008	830.6689769521	6.14145353060144e-11	1.10854467287363e-08
Zm00001eb336460	3.00154275667245	5.16836731510448	829.131596369727	6.19784356991747e-11	1.10854467287363e-08
Zm00001eb009550	3.19651608554415	5.67816214552497	827.426895489956	6.26109919761731e-11	1.10854467287363e-08
Zm00001eb383830	-2.41849728334207	5.65959229904155	827.408080072951	6.26180168628014e-11	1.10854467287363e-08
Zm00001eb113530	2.88329103955469	5.97770784034533	826.473542984021	6.29681274600328e-11	1.10854467287363e-08
Zm00001eb256350	2.39673386649883	5.73971481554081	824.761892318361	6.36154859959115e-11	1.10854467287363e-08
Zm00001eb369030	3.94837115897159	3.41187123594971	824.604229340495	6.36755162026117e-11	1.10854467287363e-08
Zm00001eb209760	2.30170803313041	7.95513342488379	824.267744633214	6.38038604089505e-11	1.10854467287363e-08
Zm00001eb058370	3.15077508669547	5.82455822944112	823.749027620985	6.40023217891224e-11	1.10854467287363e-08
Zm00001eb440730	2.42974034838604	5.07155285435656	822.637869543251	6.44299511150745e-11	1.10888839283052e-08
Zm00001eb312020	3.38843057984268	7.86356016096101	820.260939429579	6.53562858616595e-11	1.11775690656359e-08
Zm00001eb357290	3.59017375881846	4.56713241044353	816.533822966074	6.68412209366546e-11	1.12944450292127e-08
Zm00001eb314690	2.19316085691586	7.10575205661448	816.461686903731	6.68703581695012e-11	1.12944450292127e-08
Zm00001eb389870	3.47263508135385	5.19977191330922	812.363508486499	6.85510256140005e-11	1.15068397501328e-08
Zm00001eb107990	2.60278321198299	6.00687795661032	810.656862509494	6.92658518489657e-11	1.15383120744278e-08
Zm00001eb426060	4.70229530595169	6.38152795909326	809.875306386966	6.95961911196507e-11	1.15383120744278e-08
Zm00001eb031600	2.54906725939088	6.42873919296227	808.899120092026	7.00114548700247e-11	1.15383120744278e-08
Zm00001eb275150	2.26198063565366	6.48954274235395	807.547446189665	7.05913706973253e-11	1.15638020685082e-08
Zm00001eb015570	2.49098679257657	4.92862201404748	805.418223173069	7.15166245162997e-11	1.1575856485862e-08
Zm00001eb313070	4.36940030435328	2.9161955225671	804.75975621833	7.18057039620613e-11	1.1575856485862e-08
Zm00001eb114280	2.94110425772733	4.14894346516413	803.051954491448	7.25620233330876e-11	1.1575856485862e-08
Zm00001eb301590	2.22594859309747	6.00106471644493	802.794560650647	7.26768406949534e-11	1.1575856485862e-08
