LABEL	NAME	GENE_MODEL
IPR000722	RNA polymerase, alpha subunit	Zm00032ab285160;Zm00032ab081660;Zm00032ab434630;Zm00032ab081660;Zm00032ab036190;Zm00032ab036190;Zm00032ab285180;Zm00032ab215190;Zm00032ab215190;Zm00032ab016490;Zm00032ab016490;Zm00032ab016490;Zm00032ab016490
IPR000726	Glycoside hydrolase, family 19, catalytic	Zm00032ab281830;Zm00032ab081560;Zm00032ab081560;Zm00032ab445080;Zm00032ab445080;Zm00032ab331800;Zm00032ab331800;Zm00032ab362460;Zm00032ab281820;Zm00032ab331800;Zm00032ab362460;Zm00032ab283660;Zm00032ab347460;Zm00032ab370860;Zm00032ab022960;Zm00032ab022960;Zm00032ab008320;Zm00032ab347460;Zm00032ab023030;Zm00032ab254870;Zm00032ab254870;Zm00032ab081570;Zm00032ab081570;Zm00032ab081570;Zm00032ab081570;Zm00032ab236090;Zm00032ab023000;Zm00032ab236080;Zm00032ab236080;Zm00032ab002880;Zm00032ab002880;Zm00032ab081580;Zm00032ab081580;Zm00032ab002880;Zm00032ab002880;Zm00032ab002880;Zm00032ab002880;Zm00032ab283670;Zm00032ab355990;Zm00032ab355990
IPR000727	Target SNARE coiled-coil homology domain	Zm00032ab228840;Zm00032ab228840;Zm00032ab053870;Zm00032ab228840;Zm00032ab228840;Zm00032ab071640;Zm00032ab071640;Zm00032ab071640;Zm00032ab222690;Zm00032ab402560;Zm00032ab120320;Zm00032ab120320;Zm00032ab062340;Zm00032ab125350;Zm00032ab141960;Zm00032ab141960;Zm00032ab313460;Zm00032ab352110;Zm00032ab348690;Zm00032ab307980;Zm00032ab307980;Zm00032ab260450;Zm00032ab260450;Zm00032ab212800;Zm00032ab220790;Zm00032ab288840;Zm00032ab182950;Zm00032ab182950;Zm00032ab338140;Zm00032ab123290;Zm00032ab131180;Zm00032ab123290;Zm00032ab058590;Zm00032ab144220;Zm00032ab417880
IPR000738	WHEP-TRS domain	Zm00032ab204810;Zm00032ab356670;Zm00032ab356670;Zm00032ab038110
IPR000740	GrpE nucleotide exchange factor	Zm00032ab100730;Zm00032ab100730;Zm00032ab182680;Zm00032ab182680;Zm00032ab182680;Zm00032ab255170;Zm00032ab085620;Zm00032ab190650;Zm00032ab442010
IPR000741	Fructose-bisphosphate aldolase, class-I	Zm00032ab010720;Zm00032ab163300;Zm00032ab451060;Zm00032ab163300;Zm00032ab163300;Zm00032ab163300;Zm00032ab207810;Zm00032ab207810;Zm00032ab207810;Zm00032ab207810;Zm00032ab207810;Zm00032ab207810;Zm00032ab148110;Zm00032ab148110;Zm00032ab381080;Zm00032ab381080;Zm00032ab349900;Zm00032ab349900;Zm00032ab131660;Zm00032ab065060;Zm00032ab426320;Zm00032ab426320;Zm00032ab426320;Zm00032ab403200;Zm00032ab403200;Zm00032ab129480;Zm00032ab426320
IPR000743	Glycoside hydrolase, family 28	Zm00032ab372660;Zm00032ab001990;Zm00032ab428450;Zm00032ab064160;Zm00032ab287560;Zm00032ab287560;Zm00032ab064160;Zm00032ab287560;Zm00032ab029060;Zm00032ab359970;Zm00032ab029060;Zm00032ab287640;Zm00032ab287640;Zm00032ab287570;Zm00032ab428450;Zm00032ab355790;Zm00032ab287700;Zm00032ab164190;Zm00032ab287840;Zm00032ab244260;Zm00032ab355790;Zm00032ab244330;Zm00032ab182970;Zm00032ab398610;Zm00032ab287730;Zm00032ab287690;Zm00032ab287810;Zm00032ab287780;Zm00032ab244270;Zm00032ab244270;Zm00032ab279920;Zm00032ab244270;Zm00032ab375230;Zm00032ab354870;Zm00032ab219730;Zm00032ab279920;Zm00032ab287660;Zm00032ab287660;Zm00032ab287720;Zm00032ab287750;Zm00032ab287790;Zm00032ab279920;Zm00032ab375230;Zm00032ab368740;Zm00032ab307320;Zm00032ab170330;Zm00032ab287820;Zm00032ab287540;Zm00032ab398650;Zm00032ab287610;Zm00032ab170330;Zm00032ab170330;Zm00032ab374560;Zm00032ab374560;Zm00032ab307320;Zm00032ab163480;Zm00032ab170330;Zm00032ab287760;Zm00032ab170330;Zm00032ab317250;Zm00032ab317250;Zm00032ab287770;Zm00032ab287710;Zm00032ab317250;Zm00032ab317250;Zm00032ab317250;Zm00032ab317250;Zm00032ab133680;Zm00032ab417190;Zm00032ab317250;Zm00032ab287830;Zm00032ab417190;Zm00032ab417190;Zm00032ab357280;Zm00032ab360510;Zm00032ab136480;Zm00032ab360510;Zm00032ab360510;Zm00032ab199310;Zm00032ab136480;Zm00032ab211310;Zm00032ab328700;Zm00032ab065840;Zm00032ab065840;Zm00032ab065840;Zm00032ab287630;Zm00032ab328700;Zm00032ab287520;Zm00032ab238700;Zm00032ab244300;Zm00032ab064120;Zm00032ab149020;Zm00032ab328700;Zm00032ab331390;Zm00032ab238700;Zm00032ab064110;Zm00032ab238700;Zm00032ab213330;Zm00032ab287740;Zm00032ab287680;Zm00032ab307330;Zm00032ab213330;Zm00032ab213330;Zm00032ab213330;Zm00032ab287650;Zm00032ab287590;Zm00032ab287670;Zm00032ab289540;Zm00032ab134810;Zm00032ab134810;Zm00032ab269290;Zm00032ab269290
IPR000754	Ribosomal protein S9	Zm00032ab061070;Zm00032ab344670;Zm00032ab168660;Zm00032ab168660;Zm00032ab097180;Zm00032ab422760
IPR000756	Diacylglycerol kinase, accessory domain	Zm00032ab020460;Zm00032ab020460;Zm00032ab020460;Zm00032ab020460;Zm00032ab020460;Zm00032ab266360;Zm00032ab266360;Zm00032ab266360;Zm00032ab266360;Zm00032ab266360;Zm00032ab155280;Zm00032ab155280;Zm00032ab155280;Zm00032ab155280;Zm00032ab155280;Zm00032ab431520;Zm00032ab431520;Zm00032ab431520;Zm00032ab071770;Zm00032ab431520;Zm00032ab431520;Zm00032ab071770;Zm00032ab431520;Zm00032ab429760;Zm00032ab030620;Zm00032ab030620;Zm00032ab030620;Zm00032ab030620;Zm00032ab431310
IPR000757	Glycoside hydrolase family 16	Zm00032ab432880;Zm00032ab197210;Zm00032ab430390;Zm00032ab430390;Zm00032ab432900;Zm00032ab387840;Zm00032ab025470;Zm00032ab432920;Zm00032ab216100;Zm00032ab216100;Zm00032ab398870;Zm00032ab259910;Zm00032ab416140;Zm00032ab326260;Zm00032ab233920;Zm00032ab233920;Zm00032ab259910;Zm00032ab074310;Zm00032ab326260;Zm00032ab432870;Zm00032ab074280;Zm00032ab432870;Zm00032ab233890;Zm00032ab432890;Zm00032ab072030;Zm00032ab072030;Zm00032ab449890;Zm00032ab072030;Zm00032ab072030;Zm00032ab204540;Zm00032ab204540;Zm00032ab000830;Zm00032ab436590;Zm00032ab449880;Zm00032ab210720;Zm00032ab449900;Zm00032ab336260;Zm00032ab183510;Zm00032ab338180;Zm00032ab023300;Zm00032ab338180;Zm00032ab023300;Zm00032ab001380;Zm00032ab074290;Zm00032ab023300;Zm00032ab023300;Zm00032ab338180;Zm00032ab387830;Zm00032ab387830;Zm00032ab387830;Zm00032ab233900;Zm00032ab194250;Zm00032ab245370;Zm00032ab387830;Zm00032ab387830
IPR000760	Inositol monophosphatase-like	Zm00032ab427430;Zm00032ab427430;Zm00032ab339170;Zm00032ab339170;Zm00032ab339170;Zm00032ab214580;Zm00032ab348470;Zm00032ab348470;Zm00032ab198180;Zm00032ab198180;Zm00032ab427450;Zm00032ab427450;Zm00032ab427450;Zm00032ab427450;Zm00032ab427450;Zm00032ab051670
IPR000771	Fructose-bisphosphate aldolase, class-II	Zm00032ab292360;Zm00032ab292360
IPR000772	Ricin B, lectin domain	Zm00032ab100270;Zm00032ab100270;Zm00032ab100270;Zm00032ab100270;Zm00032ab100270;Zm00032ab100270
IPR000781	Enhancer of rudimentary	Zm00032ab190640;Zm00032ab081240;Zm00032ab081240
IPR000782	FAS1 domain	Zm00032ab161860;Zm00032ab293960;Zm00032ab161860;Zm00032ab062430;Zm00032ab062430;Zm00032ab241620;Zm00032ab210490;Zm00032ab195980;Zm00032ab406140;Zm00032ab214140;Zm00032ab206030;Zm00032ab383860;Zm00032ab220690;Zm00032ab220690;Zm00032ab308690;Zm00032ab076000;Zm00032ab002350;Zm00032ab370210;Zm00032ab331240;Zm00032ab331240;Zm00032ab104730;Zm00032ab396830;Zm00032ab396830;Zm00032ab444280;Zm00032ab286370;Zm00032ab152220;Zm00032ab105080;Zm00032ab302370;Zm00032ab302370;Zm00032ab416210;Zm00032ab302370;Zm00032ab126790;Zm00032ab416210;Zm00032ab206380;Zm00032ab206380;Zm00032ab367330;Zm00032ab330740;Zm00032ab330740;Zm00032ab322210;Zm00032ab322210;Zm00032ab359230;Zm00032ab244840
IPR000783	RNA polymerase, subunit H/Rpb5 C-terminal	Zm00032ab385170;Zm00032ab096530;Zm00032ab096530;Zm00032ab096530;Zm00032ab081980;Zm00032ab081980
IPR000788	Ribonucleotide reductase large subunit, C-terminal	Zm00032ab391430;Zm00032ab283280;Zm00032ab283280
IPR000789	Cyclin-dependent kinase, regulatory subunit	Zm00032ab420040;Zm00032ab012870;Zm00032ab229750;Zm00032ab334820;Zm00032ab004200
IPR000793	ATP synthase, alpha subunit, C-terminal	Zm00032ab454660;Zm00032ab354660;Zm00032ab040350;Zm00032ab456600;Zm00032ab455920;Zm00032ab455120;Zm00032ab457080;Zm00032ab456320;Zm00032ab459440
IPR000795	Transcription factor, GTP-binding domain	Zm00032ab066680;Zm00032ab066680;Zm00032ab066680;Zm00032ab297370;Zm00032ab387170;Zm00032ab387170;Zm00032ab387170;Zm00032ab387170;Zm00032ab066680;Zm00032ab387170;Zm00032ab387170;Zm00032ab066680;Zm00032ab066680;Zm00032ab403180;Zm00032ab066270;Zm00032ab066270;Zm00032ab110350;Zm00032ab288610;Zm00032ab288610;Zm00032ab288610;Zm00032ab288610;Zm00032ab254290;Zm00032ab055270;Zm00032ab361790;Zm00032ab288610;Zm00032ab361790;Zm00032ab254290;Zm00032ab361790;Zm00032ab361790;Zm00032ab361790;Zm00032ab361790;Zm00032ab361790;Zm00032ab254290;Zm00032ab298850;Zm00032ab066260;Zm00032ab066260;Zm00032ab393220;Zm00032ab297330;Zm00032ab449460;Zm00032ab215100;Zm00032ab068560;Zm00032ab068560;Zm00032ab215100;Zm00032ab449460;Zm00032ab068560;Zm00032ab068560;Zm00032ab077950;Zm00032ab068560;Zm00032ab068560;Zm00032ab449460;Zm00032ab449460;Zm00032ab244990;Zm00032ab446920;Zm00032ab439570;Zm00032ab402270;Zm00032ab402270;Zm00032ab402270;Zm00032ab402270;Zm00032ab402270;Zm00032ab402270;Zm00032ab339320;Zm00032ab189960;Zm00032ab189960;Zm00032ab439570;Zm00032ab439570;Zm00032ab439570;Zm00032ab361840;Zm00032ab402270;Zm00032ab244990;Zm00032ab360900;Zm00032ab089920;Zm00032ab089920;Zm00032ab067040;Zm00032ab298870;Zm00032ab297550;Zm00032ab297550;Zm00032ab297550;Zm00032ab362020;Zm00032ab067040;Zm00032ab066250;Zm00032ab066250;Zm00032ab066250;Zm00032ab297360;Zm00032ab297360;Zm00032ab217970;Zm00032ab066250;Zm00032ab110520;Zm00032ab157700;Zm00032ab084700;Zm00032ab297340;Zm00032ab061220;Zm00032ab084700;Zm00032ab157700;Zm00032ab339570;Zm00032ab098680;Zm00032ab339570;Zm00032ab339570
IPR000801	Putative esterase	Zm00032ab145510;Zm00032ab379430;Zm00032ab379430;Zm00032ab379430;Zm00032ab379430;Zm00032ab010600
IPR000807	Imidazoleglycerol-phosphate dehydratase	Zm00032ab073240;Zm00032ab073240;Zm00032ab073240
IPR000811	Glycosyl transferase, family 35	Zm00032ab060130;Zm00032ab060130;Zm00032ab060130;Zm00032ab060130;Zm00032ab081870;Zm00032ab151680
IPR000814	TATA-box binding protein	Zm00032ab347460;Zm00032ab227690;Zm00032ab227690;Zm00032ab002680;Zm00032ab002680;Zm00032ab227690;Zm00032ab227690;Zm00032ab054950;Zm00032ab054950;Zm00032ab054950;Zm00032ab054950;Zm00032ab225450;Zm00032ab225450
IPR000819	Peptidase M17, leucyl aminopeptidase, C-terminal	Zm00032ab028900;Zm00032ab249740;Zm00032ab249740;Zm00032ab249740;Zm00032ab249740;Zm00032ab249740;Zm00032ab249740;Zm00032ab359620;Zm00032ab098260;Zm00032ab266710;Zm00032ab266710
IPR000825	SUF system FeS cluster assembly, SufBD	Zm00032ab152900;Zm00032ab350480
IPR000834	Peptidase M14, carboxypeptidase A	Zm00032ab255180;Zm00032ab216600;Zm00032ab216600;Zm00032ab393250;Zm00032ab393250;Zm00032ab393250;Zm00032ab393250;Zm00032ab393250
IPR000836	Phosphoribosyltransferase domain	Zm00032ab259890;Zm00032ab031580;Zm00032ab031580;Zm00032ab190770;Zm00032ab144890;Zm00032ab144890;Zm00032ab144890;Zm00032ab144890;Zm00032ab000200;Zm00032ab294700;Zm00032ab294700;Zm00032ab080930;Zm00032ab294700;Zm00032ab080930;Zm00032ab080930;Zm00032ab255310;Zm00032ab139010;Zm00032ab139010;Zm00032ab158820;Zm00032ab158820
IPR000845	Nucleoside phosphorylase domain	Zm00032ab395160;Zm00032ab395160;Zm00032ab395160;Zm00032ab395160;Zm00032ab395160;Zm00032ab395160;Zm00032ab395160;Zm00032ab180330;Zm00032ab395160;Zm00032ab180330;Zm00032ab395160;Zm00032ab122310;Zm00032ab037670;Zm00032ab037670;Zm00032ab037670;Zm00032ab037670
IPR000846	Dihydrodipicolinate reductase, N-terminal	Zm00032ab001340;Zm00032ab415830;Zm00032ab181320;Zm00032ab415830
IPR000857	MyTH4 domain	Zm00032ab069470;Zm00032ab452920;Zm00032ab452920
IPR000858	S-locus glycoprotein domain	Zm00032ab071860;Zm00032ab286970;Zm00032ab009450;Zm00032ab381800;Zm00032ab071850;Zm00032ab376110;Zm00032ab381800;Zm00032ab338790;Zm00032ab071850;Zm00032ab071860;Zm00032ab338880;Zm00032ab071850;Zm00032ab071850;Zm00032ab296430;Zm00032ab126960;Zm00032ab276370;Zm00032ab296430;Zm00032ab203400;Zm00032ab424470;Zm00032ab072100;Zm00032ab025970;Zm00032ab155190;Zm00032ab066320;Zm00032ab066320;Zm00032ab086110;Zm00032ab071820;Zm00032ab335720;Zm00032ab071840;Zm00032ab071890;Zm00032ab338810;Zm00032ab071890;Zm00032ab155200;Zm00032ab071890;Zm00032ab385670;Zm00032ab072060;Zm00032ab071890;Zm00032ab071890;Zm00032ab338810;Zm00032ab429700;Zm00032ab441750;Zm00032ab391550;Zm00032ab298190;Zm00032ab250770;Zm00032ab107660;Zm00032ab424790;Zm00032ab451220;Zm00032ab072070;Zm00032ab338770;Zm00032ab451220;Zm00032ab425810;Zm00032ab119770;Zm00032ab297000;Zm00032ab297000;Zm00032ab405310;Zm00032ab275850;Zm00032ab275850;Zm00032ab144180;Zm00032ab071800;Zm00032ab071800;Zm00032ab071800;Zm00032ab276960;Zm00032ab441730;Zm00032ab368910;Zm00032ab071940;Zm00032ab109270;Zm00032ab155210;Zm00032ab353890;Zm00032ab044980;Zm00032ab044980;Zm00032ab039070;Zm00032ab425750;Zm00032ab044980;Zm00032ab336270;Zm00032ab044980;Zm00032ab401420
IPR000863	Sulfotransferase domain	Zm00032ab342070;Zm00032ab055330;Zm00032ab055330;Zm00032ab125950;Zm00032ab410980;Zm00032ab145170;Zm00032ab145170;Zm00032ab145170;Zm00032ab145170;Zm00032ab145170;Zm00032ab145180;Zm00032ab055320;Zm00032ab145170;Zm00032ab193680;Zm00032ab145150;Zm00032ab145150;Zm00032ab145150;Zm00032ab344240;Zm00032ab344240
IPR000864	Proteinase inhibitor I13, potato inhibitor I	Zm00032ab238290;Zm00032ab238260;Zm00032ab238210;Zm00032ab238220;Zm00032ab238230;Zm00032ab372000;Zm00032ab215930;Zm00032ab371990;Zm00032ab238270;Zm00032ab032610;Zm00032ab238240;Zm00032ab032640;Zm00032ab277870;Zm00032ab238250;Zm00032ab032600;Zm00032ab204490;Zm00032ab208860;Zm00032ab363140;Zm00032ab238280;Zm00032ab277880;Zm00032ab142730;Zm00032ab298040;Zm00032ab031730;Zm00032ab215940
IPR000866	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant	Zm00032ab290320;Zm00032ab100550;Zm00032ab100550;Zm00032ab343800;Zm00032ab343800;Zm00032ab343800;Zm00032ab187470;Zm00032ab251170;Zm00032ab251170
IPR000868	Isochorismatase-like	Zm00032ab245420;Zm00032ab245420;Zm00032ab245420;Zm00032ab254790;Zm00032ab254790;Zm00032ab190280;Zm00032ab190280;Zm00032ab190280;Zm00032ab079430
IPR000873	AMP-dependent synthetase/ligase	Zm00032ab309630;Zm00032ab311400;Zm00032ab183700;Zm00032ab183700;Zm00032ab413170;Zm00032ab311400;Zm00032ab208830;Zm00032ab042350;Zm00032ab068770;Zm00032ab184310;Zm00032ab161100;Zm00032ab208830;Zm00032ab250640;Zm00032ab395080;Zm00032ab395080;Zm00032ab202280;Zm00032ab202280;Zm00032ab202280;Zm00032ab202280;Zm00032ab202280;Zm00032ab202280;Zm00032ab396130;Zm00032ab004640;Zm00032ab392550;Zm00032ab063770;Zm00032ab381420;Zm00032ab392550;Zm00032ab202280;Zm00032ab202280;Zm00032ab392550;Zm00032ab392550;Zm00032ab396130;Zm00032ab396130;Zm00032ab004640;Zm00032ab004640;Zm00032ab063770;Zm00032ab004640;Zm00032ab004640;Zm00032ab004640;Zm00032ab004640;Zm00032ab063770;Zm00032ab025680;Zm00032ab322410;Zm00032ab322410;Zm00032ab156530;Zm00032ab025680;Zm00032ab435860;Zm00032ab087110;Zm00032ab025680;Zm00032ab156530;Zm00032ab087110;Zm00032ab162600;Zm00032ab322410;Zm00032ab087110;Zm00032ab156530;Zm00032ab156530;Zm00032ab422160;Zm00032ab162600;Zm00032ab156530;Zm00032ab087110;Zm00032ab435860;Zm00032ab435860;Zm00032ab435860;Zm00032ab442440;Zm00032ab162600;Zm00032ab087110;Zm00032ab025680;Zm00032ab271290;Zm00032ab271290;Zm00032ab271290;Zm00032ab271290;Zm00032ab002840;Zm00032ab271290;Zm00032ab066740;Zm00032ab271290;Zm00032ab271290;Zm00032ab002840;Zm00032ab066740;Zm00032ab066740;Zm00032ab406170;Zm00032ab051130;Zm00032ab453840;Zm00032ab002950;Zm00032ab085960;Zm00032ab002950;Zm00032ab051130;Zm00032ab002650;Zm00032ab014990;Zm00032ab292230;Zm00032ab014990;Zm00032ab051310;Zm00032ab082750;Zm00032ab082750;Zm00032ab241600;Zm00032ab194290;Zm00032ab197300;Zm00032ab194290;Zm00032ab238010;Zm00032ab049780;Zm00032ab237870;Zm00032ab381330;Zm00032ab207740;Zm00032ab207740;Zm00032ab261240;Zm00032ab237870;Zm00032ab027070;Zm00032ab097160;Zm00032ab097160;Zm00032ab203220;Zm00032ab096580;Zm00032ab203220;Zm00032ab002940;Zm00032ab059570;Zm00032ab280120;Zm00032ab375220;Zm00032ab319010;Zm00032ab122070;Zm00032ab325870;Zm00032ab426090;Zm00032ab426090;Zm00032ab426090;Zm00032ab426090;Zm00032ab420590
IPR000877	Proteinase inhibitor I12, Bowman-Birk	Zm00032ab151860;Zm00032ab109000;Zm00032ab350470;Zm00032ab082640;Zm00032ab218830;Zm00032ab169950;Zm00032ab169960;Zm00032ab451250;Zm00032ab082620
IPR000878	Tetrapyrrole methylase	Zm00032ab050320;Zm00032ab163790;Zm00032ab017630;Zm00032ab017630;Zm00032ab375090;Zm00032ab375090;Zm00032ab375090;Zm00032ab375090
IPR000883	Cytochrome c oxidase subunit I	Zm00032ab279700;Zm00032ab279570;Zm00032ab322680;Zm00032ab354750
IPR000887	KDPG/KHG aldolase	Zm00032ab316350;Zm00032ab316350;Zm00032ab316350
IPR000889	Glutathione peroxidase	Zm00032ab192990;Zm00032ab192990;Zm00032ab192990;Zm00032ab192990;Zm00032ab290100;Zm00032ab290100;Zm00032ab290100;Zm00032ab290100;Zm00032ab290100;Zm00032ab290100;Zm00032ab411110;Zm00032ab016690;Zm00032ab411110;Zm00032ab076890;Zm00032ab076890;Zm00032ab448890
IPR000891	Pyruvate carboxyltransferase	Zm00032ab202780;Zm00032ab228990;Zm00032ab202780;Zm00032ab348140;Zm00032ab348140;Zm00032ab202780;Zm00032ab202780;Zm00032ab202780;Zm00032ab203110;Zm00032ab290610;Zm00032ab096570;Zm00032ab422230;Zm00032ab422230;Zm00032ab422230
IPR000892	Ribosomal protein S26e	Zm00032ab219290;Zm00032ab368170;Zm00032ab064650
IPR000894	Ribulose bisphosphate carboxylase small chain, domain	Zm00032ab204080;Zm00032ab095950;Zm00032ab095950
IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain	Zm00032ab155680;Zm00032ab155680;Zm00032ab155680;Zm00032ab000600;Zm00032ab144500;Zm00032ab144500;Zm00032ab144500;Zm00032ab144500;Zm00032ab386120;Zm00032ab000600;Zm00032ab386120;Zm00032ab386120;Zm00032ab425080;Zm00032ab425080;Zm00032ab305160;Zm00032ab305160;Zm00032ab203640
IPR000904	Sec7 domain	Zm00032ab339500;Zm00032ab339500;Zm00032ab339500;Zm00032ab339500;Zm00032ab339500;Zm00032ab024100;Zm00032ab024100;Zm00032ab404450;Zm00032ab404450;Zm00032ab404450;Zm00032ab024100;Zm00032ab142190;Zm00032ab011190;Zm00032ab110460;Zm00032ab110460;Zm00032ab408080;Zm00032ab011190;Zm00032ab213520;Zm00032ab110460;Zm00032ab225140;Zm00032ab225140
IPR000905	Gcp-like domain	Zm00032ab295220;Zm00032ab295220;Zm00032ab295220;Zm00032ab295220;Zm00032ab295220;Zm00032ab264670;Zm00032ab071000;Zm00032ab339110;Zm00032ab133610;Zm00032ab133610;Zm00032ab133610;Zm00032ab157590;Zm00032ab133610;Zm00032ab133610;Zm00032ab264700;Zm00032ab397040;Zm00032ab415720
IPR000909	Phosphatidylinositol-specific phospholipase C, X domain	Zm00032ab115140;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab411100;Zm00032ab236700;Zm00032ab236700;Zm00032ab236700;Zm00032ab334570;Zm00032ab334570;Zm00032ab013920;Zm00032ab013920;Zm00032ab013920;Zm00032ab013920;Zm00032ab013920;Zm00032ab013920;Zm00032ab013920;Zm00032ab236720;Zm00032ab236720
IPR000915	60S ribosomal protein L6E	Zm00032ab443470;Zm00032ab253940;Zm00032ab444350;Zm00032ab003690;Zm00032ab189530;Zm00032ab189530;Zm00032ab189530;Zm00032ab189530;Zm00032ab189530
IPR000916	Bet v I/Major latex protein	Zm00032ab014690;Zm00032ab083300;Zm00032ab014690;Zm00032ab083300;Zm00032ab014680;Zm00032ab449360;Zm00032ab449360;Zm00032ab428440
IPR000922	D-galactoside/L-rhamnose binding SUEL lectin domain	Zm00032ab143140;Zm00032ab420510;Zm00032ab143140;Zm00032ab005600;Zm00032ab420510;Zm00032ab005600;Zm00032ab209940;Zm00032ab041380;Zm00032ab041380;Zm00032ab347020;Zm00032ab150020;Zm00032ab156670;Zm00032ab364790;Zm00032ab107200;Zm00032ab364790;Zm00032ab165150;Zm00032ab150010;Zm00032ab150010;Zm00032ab011370
IPR000923	Blue (type 1) copper domain	Zm00032ab279470
IPR000932	Photosystem antenna protein-like	Zm00032ab336770;Zm00032ab344900;Zm00032ab455220;Zm00032ab455010;Zm00032ab455010;Zm00032ab454760;Zm00032ab456900;Zm00032ab454580;Zm00032ab425600;Zm00032ab458400;Zm00032ab458400;Zm00032ab344910;Zm00032ab456680
IPR000933	Glycoside hydrolase, family 29	Zm00032ab076660;Zm00032ab333610;Zm00032ab106420;Zm00032ab106420
IPR000938	CAP Gly-rich domain	Zm00032ab079150;Zm00032ab079150;Zm00032ab079150;Zm00032ab079120;Zm00032ab079120;Zm00032ab079120;Zm00032ab079120;Zm00032ab079170;Zm00032ab241010;Zm00032ab241010
IPR000949	ELM2 domain	Zm00032ab286170;Zm00032ab286170;Zm00032ab286170;Zm00032ab002240;Zm00032ab002240
IPR000967	Zinc finger, NF-X1-type	Zm00032ab292510;Zm00032ab292510;Zm00032ab292510;Zm00032ab292510;Zm00032ab292510;Zm00032ab292510;Zm00032ab292510;Zm00032ab292510;Zm00032ab292510;Zm00032ab351350;Zm00032ab351350;Zm00032ab351350;Zm00032ab351350;Zm00032ab351350;Zm00032ab351350;Zm00032ab351350;Zm00032ab351350;Zm00032ab351350;Zm00032ab351350;Zm00032ab387440;Zm00032ab387440;Zm00032ab387440;Zm00032ab387440;Zm00032ab387440;Zm00032ab387440;Zm00032ab387440;Zm00032ab387440
IPR000971	Globin	Zm00032ab416640;Zm00032ab416640;Zm00032ab305760;Zm00032ab305760;Zm00032ab305760
IPR000988	Ribosomal protein L24e-related	Zm00032ab226680;Zm00032ab226680;Zm00032ab226680;Zm00032ab226680;Zm00032ab343990;Zm00032ab052130;Zm00032ab052130;Zm00032ab368310;Zm00032ab368310;Zm00032ab368310
IPR000994	Peptidase M24	Zm00032ab367100;Zm00032ab367100;Zm00032ab367100;Zm00032ab116660;Zm00032ab116660;Zm00032ab228040;Zm00032ab228040;Zm00032ab228040;Zm00032ab228040;Zm00032ab178570;Zm00032ab178570;Zm00032ab264570;Zm00032ab178570;Zm00032ab264570;Zm00032ab264570;Zm00032ab045840;Zm00032ab045840;Zm00032ab073810;Zm00032ab073810;Zm00032ab073810;Zm00032ab073810;Zm00032ab045840;Zm00032ab045840;Zm00032ab045840;Zm00032ab045840;Zm00032ab073810;Zm00032ab045840;Zm00032ab045840;Zm00032ab045840;Zm00032ab029620;Zm00032ab029620;Zm00032ab029620;Zm00032ab298330;Zm00032ab298330;Zm00032ab298330;Zm00032ab237650;Zm00032ab237650;Zm00032ab315850;Zm00032ab315850;Zm00032ab315850;Zm00032ab315850;Zm00032ab315850;Zm00032ab248050;Zm00032ab109260;Zm00032ab176310;Zm00032ab109260;Zm00032ab176310;Zm00032ab176310;Zm00032ab109260;Zm00032ab109260
IPR000996	Clathrin light chain	Zm00032ab236660;Zm00032ab453670;Zm00032ab068460
IPR000999	Ribonuclease III domain	Zm00032ab044550;Zm00032ab217800;Zm00032ab047360;Zm00032ab047360;Zm00032ab047360;Zm00032ab047360;Zm00032ab047360;Zm00032ab047360;Zm00032ab445830;Zm00032ab445830;Zm00032ab047360;Zm00032ab047360;Zm00032ab047360;Zm00032ab047360;Zm00032ab147900;Zm00032ab147900;Zm00032ab147900;Zm00032ab147900;Zm00032ab361940;Zm00032ab361940;Zm00032ab147900;Zm00032ab147900;Zm00032ab361940;Zm00032ab147900;Zm00032ab147900;Zm00032ab147900;Zm00032ab147900;Zm00032ab361940;Zm00032ab227080;Zm00032ab227080;Zm00032ab147900;Zm00032ab147900;Zm00032ab073220;Zm00032ab073220;Zm00032ab227060;Zm00032ab227060;Zm00032ab227060;Zm00032ab227060;Zm00032ab227060;Zm00032ab227060;Zm00032ab227060;Zm00032ab227060;Zm00032ab227060;Zm00032ab227060;Zm00032ab123750;Zm00032ab123750;Zm00032ab001720;Zm00032ab001720;Zm00032ab001720;Zm00032ab001720
IPR001000	Glycoside hydrolase family 10 domain	Zm00032ab417920;Zm00032ab439480;Zm00032ab439480;Zm00032ab417920;Zm00032ab010750;Zm00032ab010750;Zm00032ab224930;Zm00032ab010750;Zm00032ab010750;Zm00032ab417930;Zm00032ab417930;Zm00032ab417930;Zm00032ab028160;Zm00032ab319720;Zm00032ab417930;Zm00032ab417930;Zm00032ab417930;Zm00032ab319720;Zm00032ab319720;Zm00032ab008200;Zm00032ab249820;Zm00032ab128350;Zm00032ab128350;Zm00032ab128350;Zm00032ab128440;Zm00032ab128350;Zm00032ab128350
